geoid,name,population,value,percentile,numerator,denominator
06037267404,2674.04,3475,-0.0383333023549425,0.46803594351733,,
06037190401,1904.01,2977,-0.061600600190405,0.452631578947368,,
06037104203,1042.03,5441,-0.634932682268045,0.150320924261874,,
06001421800,4218,2144,1.09746041979875,0.980872913992298,,
06037910201,9102.01,4063,-0.359204422378777,0.286007702182285,,
06059063605,636.05,5387,-0.540519923351753,0.194351732991014,,
06073017604,176.04,7441,0.380301311489989,0.716688061617458,,
06073004600,46,2004,0.0766008764981553,0.534916559691913,,
06073018905,189.05,6891,-0.304223427432377,0.314505776636714,,
06061020715,207.15,3096,0.328921094473576,0.682541720154044,,
06071004604,46.04,5621,-0.753298457618973,0.105648267008986,,
06073006100,61,2370,0.647696094767251,0.864313222079589,,
06037194500,1945,2019,0.53036093523476,0.803465982028241,,
06037277200,2772,2196,-0.416493652955982,0.256482670089859,,
06017030603,306.03,3668,-0.153081643930729,0.399486521181001,,
06047002000,20,8712,-0.518508931694415,0.203594351732991,,
06037551201,5512.01,3272,-0.179251904006878,0.386264441591784,,
06037551300,5513,5449,-0.388541649266622,0.271501925545571,,
06073020213,202.13,3865,-0.717780764772747,0.116816431322208,,
06041108200,1082,6901,0.407019304267481,0.732477535301669,,
06007002800,28,3883,-0.698089550770061,0.125160462130937,,
06059021922,219.22,4841,0.495344153405444,0.786136071887035,,
06037535902,5359.02,7209,-0.214515023574432,0.364955070603338,,
06059001707,17.07,7291,0.57668388181945,0.82785622593068,,
06033000501,5.01,3047,-0.570870253043372,0.182541720154044,,
06067002300,23,3358,0.979940697244846,0.965211810012837,,
06111005004,50.04,9833,0.256757739123239,0.638254172015404,,
06037573201,5732.01,4597,-0.614576016173447,0.160333761232349,,
06037181400,1814,4943,0.165858678655168,0.586777920410783,,
06071002016,20.16,3660,-0.112362673705393,0.423106546854942,,
06037402102,4021.02,4858,-0.292244679091657,0.323748395378691,,
06067001700,17,5513,0.0490655766656768,0.517843388960205,,
06111005003,50.03,7261,-0.51528465648225,0.205648267008986,,
06011000400,4,2252,-0.414564465849354,0.257637997432606,,
06037650800,6508,6423,0.360629614632456,0.702567394094994,,
06037542105,5421.05,4781,-0.959700762765346,0.0508344030808729,,
06073016615,166.15,4488,-0.289425915977065,0.326444159178434,,
06037132502,1325.02,3922,-0.612472198921412,0.160975609756098,,
06019005305,53.05,3648,-0.587849630196169,0.173555840821566,,
06019005405,54.05,4693,-0.0430138744525972,0.464441591784339,,
06067003800,38,5674,-0.293657075451285,0.322849807445443,,
06081606900,6069,2898,1.08951449947858,0.979717586649551,,
